Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2018-10-15 18:00:00 UTC,6404.95823170732,,6816.68876966775,6402.28664682539,6621.91579846287,6405.64762427571,6690.97439700517,6406.168125,6404.60172268908,6398.06411149826
2018-10-15 19:00:00 UTC,6401.58507772021,,6771.45606790848,6401.78998087955,6700.59999999997,6402.85630085471,6653.62702128238,6403.52080136402,6400.42505376345,6403.84400000001
2018-10-15 20:00:00 UTC,6387.37291208791,,6715.30895529537,6383.93974427993,6642.84429097604,6388.53211407312,6630.62658987874,6390.26286324786,6387.6599134199,6390.52765957446
2018-10-15 21:00:00 UTC,6394.24571428571,,6675.26353939339,6393.21474940332,6609.26056737588,6395.88521096123,6621.38091549053,6401.25304526749,6387.72628930817,6400.35756097561
2018-10-15 22:00:00 UTC,6415.86771739131,,6685.3655361866,6422.94628504672,6598.29976359338,6419.70680626603,6631.22931406622,6420.84796536797,6422.8588275862,6426.91338289962
2018-10-15 23:00:00 UTC,6438.55448863636,,6741.29653616856,6438.24037406484,6635.00379008747,6441.32478467002,6661.11838940749,6437.82224669603,6442.54790697674,6443.18156996587
2018-10-16 00:00:00 UTC,6422.13131147541,,6718.34302456948,6423.22254716982,6623.17734806629,6425.27132333481,6653.60275039615,6425.15617647059,6425.66315315315,6425.72330827068
2018-10-16 01:00:00 UTC,6426.96542553191,,6716.04427304672,6425.53929577464,6619.16573033709,6429.95608337152,6670.88198111196,6430.19692307693,6434.44768181819,6432.59255319149
2018-10-16 02:00:00 UTC,6425.63307692307,,6716.56784609778,6426.74853932584,6616.38458781362,6429.45492240543,6685.25266473893,6428.08985611511,6432.2045,6429.04594594595
2018-10-16 03:00:00 UTC,6429.22488372093,,6738.52687580907,6428.08210355987,6624.47676419966,6431.85717580726,6695.79140803712,6427.91915966387,6430.32243119267,6433.54098360656
2018-10-16 04:00:00 UTC,6427.45212290503,,6720.4457821649,6427.8329189189,6629.2592760181,6428.90981012661,6687.75355657063,6422.74112149533,6426.00770491803,6429.49568965517
2018-10-16 05:00:00 UTC,6438.20051724138,,6776.23892599029,6450.23803138374,6668.36036585366,6446.65106080781,6726.99716392387,6434.1553775039,6442.33529914529,6462.83584070796
2018-10-16 06:00:00 UTC,6469.61460227273,,6856.81548337949,6471.49134241245,6703.94315673289,6471.12805019303,6764.5698503436,6467.72763513514,6466.04122362869,6476.8808278867
2018-10-16 07:00:00 UTC,6454.61624309392,,6815.6971188259,6453.00248148148,6688.50046367851,6451.07092356687,6723.93480850412,6443.65180232557,6446.06914798207,6453.95765027322
2018-10-16 08:00:00 UTC,6429.18421686747,,6753.24458024105,6427.1085304054,6654.67406832298,6427.21394356007,6702.76444023108,6417.92468208093,6417.45271565495,6424.88856088561
2018-10-16 09:00:00 UTC,6430.87763736264,,6742.81865270442,6432.06029629628,6652.15506807867,6434.92402122643,6679.24415166819,6423.18976595745,6430.12083333333,6437.30612745098
2018-10-16 10:00:00 UTC,6431.24976331361,,6750.41567591822,6431.16595679013,6637.97316017315,6434.95580720088,6677.34516354688,6418.7713986014,6433.14471910112,6437.54868421053
2018-10-16 11:00:00 UTC,6438.21259668508,,6768.33402799565,6437.60979381443,6648.90754966887,6441.01383980182,6681.02251161821,6429.4871810089,6443.73185185185,6441.12048517519
2018-10-16 12:00:00 UTC,6435.92677595629,,6754.67379998806,6437.37214046823,6660.08356164384,6439.9323651452,6681.70274473029,6433.80182608696,6432.37842105263,6441.47651515151
2018-10-16 13:00:00 UTC,6453.16202185792,,6756.68957116867,6453.64110481586,6664.92976190477,6454.27748424625,6700.905568304,6447.20877256317,6452.27125925926,6452.10638977636
2018-10-16 14:00:00 UTC,6441.06377142857,,6730.25242016055,6440.07434650457,6659.92470433639,6442.27411922901,6683.29974806046,6435.64293010753,6439.26194690265,6445.55616883116
2018-10-16 15:00:00 UTC,6441.24296875,,6722.42101611184,6440.60306451613,6658.31791277258,6440.16464651916,6669.50871127016,6437.83357615894,6440.90666666666,6448.36658415842
